address,label_name,comment
0x008089d2,tool_low_lim_on_high_load_vehicle_speed_limits_non_top_ge_0_255_9961,TOOL LOW LIM ON HIGH LOAD VEHICLE SPEED LIMITS NON TOP-GE
0x008089d8,tool_upp_lim_on_next_gd_delta_values_0_255_9961,TOOL UPP LIM ON NEXT GD DELTA VALUES
0x008089da,special_engine_monitor_broadcast_table_none,SPECIAL ENGINE MONITOR BROADCAST TABLE [Alt: BCASTTBL]
0x00808a42,minimum_elapsed_time_before_brake_switch_is_valid_to_avoid_coun_0_10,MINIMUM ELAPSED TIME BEFORE BRAKE SWITCH IS VALID TO AVOID COUN
0x00808a4a,minimum_elapsed_time_top_gear_must_be_true_before_top_gear_is_0_300,MINIMUM ELAPSED TIME TOP GEAR MUST BE TRUE BEFORE TOP GEAR IS 
0x00808a4c,minimum_time_gear_down_is_true_before_gear_down_is_declared_va_0_300,MINIMUM TIME GEAR DOWN IS TRUE BEFORE GEAR DOWN IS DECLARED VA
0x00808a4e,mask_used_by_a_tool_to_id_the_trip_faults_found_in_the_trip_in_0_03f,MASK USED BY A TOOL TO ID THE TRIP FAULTS FOUND IN THE TRIP_IN
0x00808a50,road_speed_below_which_esp_distance_does_not_accumulate_0_10,ROAD SPEED BELOW WHICH ESP DISTANCE DOES NOT ACCUMULATE
0x00808a54,the_minimum_time_a_fault_must_be_present_before_logged_in_trip_in_0_30,THE MINIMUM TIME A FAULT MUST BE PRESENT BEFORE LOGGED IN TRIP_IN
0x00808a58,if_the_engine_load_exceeds_this_threshold_the_engine_is_deemed_0_127_5,IF THE ENGINE LOAD EXCEEDS THIS THRESHOLD THE ENGINE IS DEEMED
0x00808a5a,minimum_time_the_engine_must_idle_before_shutdown_if_high_loa_0_1800,MINIMUM TIME THE ENGINE MUST IDLE BEFORE SHUTDOWN IF HIGH LOA
0x00808a60,minimum_time_the_engine_must_idle_before_shutdown_if_at_high_0_1800,MINIMUM TIME THE ENGINE MUST IDLE BEFORE SHUTDOWN IF AT HIGH 
0x00808a64,minimum_idle_time_if_the_engine_was_at_high_speed_to_avoid_ho_0_1800,MINIMUM IDLE TIME IF THE ENGINE WAS AT HIGH SPEED TO AVOID HO
0x00808a6e,calibratible_timing_increment_that_is_added_to_base_timing_any_0_120,CALIBRATIBLE TIMING INCREMENT THAT IS ADDED TO BASE TIMING ANY [Alt: AFICTA]
0x00808a7a,user_specified_number_of_engine_data_samples_taken_by_trending_f_0_100,USER-SPECIFIED NUMBER OF ENGINE DATA SAMPLES TAKEN BY TRENDING F
0x00808a7e,time_that_trigger_must_be_satisfied_to_allow_trending_data_co_0_3600,TIME THAT TRIGGER MUST BE SATISFIED TO ALLOW TRENDING DATA CO
0x00808a84,upper_limit_at_which_loading_trigger_is_satisfied_in_trendin_0_127_5,UPPER LIMIT AT WHICH LOADING TRIGGER IS SATISFIED IN TRENDIN
0x00808a86,lower_limit_at_which_loading_trigger_is_satisfied_in_trendin_0_127_5,LOWER LIMIT AT WHICH LOADING TRIGGER IS SATISFIED IN TRENDIN
0x00808a9a,count_limit_for_constant_freq_detection_alg_0_10000,COUNT LIMIT FOR CONSTANT FREQ. DETECTION ALG.
0x00808a9c,count_minimum_for_percent_load_to_be_low_0_100,COUNT MINIMUM FOR PERCENT LOAD TO BE LOW
0x00808a9e,max_percent_load_during_a_legitimate_gear_change_0_100,MAX. PERCENT LOAD DURING A LEGITIMATE GEAR CHANGE
0x00808aac,percent_load_pcld_threshold_0_127_5,PERCENT LOAD (PCLD) THRESHOLD
0x00808ab8,indicates_if_vss_tamper_algs_are_enabled_when_vss_highway_is_off_0_2_3,INDICATES IF VSS TAMPER ALGS ARE ENABLED WHEN VSS_HIGHWAY IS OFF
0x00808aba,indicates_if_vss_tamper_algs_are_enabled_when_vss_highway_is_off_0_2_3,INDICATES IF VSS TAMPER ALGS ARE ENABLED WHEN VSS_HIGHWAY IS OFF
0x00808abc,indicates_if_vss_tamper_algs_are_enabled_when_vss_highway_is_on_0_2_3,INDICATES IF VSS TAMPER ALGS ARE ENABLED WHEN VSS_HIGHWAY IS ON 
0x00808abe,indicates_if_vss_tamper_algs_are_enabled_when_vss_highway_is_on_0_2_3,INDICATES IF VSS TAMPER ALGS ARE ENABLED WHEN VSS_HIGHWAY IS ON 
0x00808ac0,threshold_for_determining_if_vehicle_is_on_hill_0_127_5,THRESHOLD FOR DETERMINING IF VEHICLE IS ON HILL
0x00808f0a,main_loop_callback, The function that main loop actually runs
0x008091c8,fuel_arbitrator_threshold_3,Fuel arbitrator comparison threshold 3
0x008091ca,rpm_delta_value,Delta between current and previous RPM readings
0x008091cc,rpm_rate_limited_value,RPM value after rate limiting applied
0x008091ce,rpm_rate_secondary_calc,Secondary RPM rate calculation result
0x008091d0,rpm_system_mode_flag,RPM-based system mode control flag
0x008091da,rpm_threshold_exceeded_flag,Flag indicating RPM threshold was exceeded
0x008091dc,none_none,NONE
0x008091de,rpm_control_override_flag,Override flag for RPM control logic
0x008091e0,request_to_strobe_set_0_then_set_1_fso_driver_0_1,REQUEST TO STROBE (SET 0 THEN SET 1) FSO DRIVER
0x008091e1,request_to_strobe_set_0_then_set_1_engine_braker_driver_0_1,REQUEST TO STROBE (SET 0 THEN SET 1) ENGINE BRAKER DRIVER
0x008091e2,request_to_strobe_set_0_then_set_1_cold_start_aid_1_driver_0_1,REQUEST TO STROBE (SET 0 THEN SET 1) COLD START AID 1 DRIVER
0x008091e3,request_to_strobe_set_0_then_set_1_cold_start_aid_2_driver_0_1,REQUEST TO STROBE (SET 0 THEN SET 1) COLD START AID 2 DRIVER
0x008091e4,request_to_strobe_set_0_then_set_1_ether_start_driver_0_1,REQUEST TO STROBE (SET 0 THEN SET 1) ETHER START DRIVER
0x008091e6,coolant_level_low_switch_used_as_an_input_source_by_t_1_true_0_false,COOLANT LEVEL LOW SWITCH USED AS AN INPUT SOURCE BY T
0x00809258,diagnostic_sensor_reading,Diagnostic sensor reading value
0x008092c6,normal_derate_reference,Normal mode RPM derate reference value
0x00809652,diagnostic_rpm_threshold_status,RPM threshold status for diagnostics
0x00809688,engineRunCounter,Engine run-time counter (incremented when not idle)0x0100003A,data_plt_module_id,Cummins module identifier (EN=0x454E for CM550/VP44 family)
0x0080969a,protection_system_enable_flag,Master engine protection system enable flag
0x0080969c,target_boost_pressure_base,Base target boost pressure value
0x0080969e,vp44_injection_system_active,VP44 injection system active flag - forces emergency pins when set
0x008096ac,fuel_arbitrator_threshold_4,Fuel arbitrator comparison threshold 4
0x008096ae,fuel_arbitrator_threshold_2,Fuel arbitrator comparison threshold 2
0x008096b8,water_in_fuel_protection_active,Water-in-fuel protection system active flag
0x008096ba,boost_pressure_timer,Boost pressure protection timer
0x008096bc,intake_temp_threshold_backup,Backup intake temperature protection threshold
0x008096be,intake_temp_protection_calc1,Intake temperature protection calculation buffer 1
0x008096c0,oil_pressure_protection_active,Oil pressure protection system active flag
0x008096c4,boost_pressure_protection_active,Boost pressure protection system active flag  
0x008096ce,oil_pressure_timer,Oil pressure protection timer
0x008096d0,oil_pressure_threshold_backup,Backup oil pressure protection threshold
0x008096d2,oil_pressure_monitor_value,Current oil pressure monitoring value
0x008096d4,intake_temp_calc_result,Intake temperature protection calculation result
0x008096d6,intake_temp_threshold_active,Active intake temperature protection threshold
0x008096d8,intake_temp_protection_calc2,Intake temperature protection calculation buffer 2
0x008096da,boost_pressure_calc_result,Boost pressure protection calculation result
0x008096dc,oil_pressure_threshold_active,Active oil pressure protection threshold
0x008096de,boost_pressure_monitor_value,Current boost pressure monitoring value
0x008096e0,selected_oil_pressure_threshold,Currently selected oil pressure protection threshold
0x008096ea,boost_pressure_error,Boost pressure control error (setpoint - feedback)
0x008096ec,boost_pressure_control_output,Boost pressure controller output signal
0x008096ee,diagnostic_boost_mode_flag,Diagnostic boost pressure test mode flag
0x008096f6,boost_pressure_setpoint,Boost pressure control setpoint
0x008096f8,boost_pressure_feedback,Boost pressure feedback sensor value
0x0080973c,boost_pressure_max_target,Maximum boost pressure target value
0x0080976e,schedule_armed,Scheduler enable flag - when set enables main loop task scheduling system
0x00809782,scheduler_phase_table,40-slot task scheduler phase table (16 bytes per slot)
0x00809cb8,engine_override_rpm_value,Engine RPM override value
0x00809cba,engine_override_enable,Engine RPM override enable flag
0x00809cfe,target_engine_rpm,Governor calculated target engine RPM
0x00809d16,calculated_derate_output,Final calculated derate output value
0x00809d18,derate_status_flag,Derate application status flag
0x00809d2c,derate_base_value,Base value for derate calculations
0x00809d2e,derate_min_limit,Minimum limit for derate interpolation
0x00809d30,derate_max_limit,Maximum limit for derate interpolation
0x00809d36,derate_min_limit_ptr,Pointer to minimum derate limit table
0x00809d3a,derate_max_limit_ptr,Pointer to maximum derate limit table
0x00809d4c,active_derate_value,Active RPM derate value applied to engine
0x00809d50,derate_threshold_exceeded,Flag indicating derate threshold exceeded
0x00809d58,rpm_derate_status,RPM derate status flag
0x00809d5a,rpm_derate_timer,RPM derate timer for VP44 protection
0x00809d5c,calculated_derate_amount,Calculated RPM derate amount
0x00809d5e,derate_timer_status,RPM derate timer status
0x00809d60,derate_override_flag,RPM derate override flag
0x00809d62,override_derate_reference,Override mode RPM derate reference value
0x00809d64,derate_mode_selector,RPM derate mode selector (0=normal, 1=override)
0x00809d72,vp44_base_address,VP44 communication base memory address
0x00809d76,vp44_end_address,VP44 communication end memory address
0x00809d7a,vp44_current_write_address,Current write address for VP44 communication
0x00809d82,vp44_current_read_address,Current read address for VP44 communication
0x00809d86,vp44_transmission_active,VP44 transmission active flag
0x00809ede,enable_for_the_executive_timing_data_gatherer_enabled_disabled,ENABLE FOR THE EXECUTIVE TIMING DATA GATHERER.
0x00809ee0,number_of_times_which_frame_overflow_has_occured_in_executive_0_65535,NUMBER OF TIMES WHICH FRAME OVERFLOW HAS OCCURED IN EXECUTIVE.
0x00809ee6,number_of_loop_delays_cal_0_65535,NUMBER OF LOOP DELAYS CAL
0x00809ee8,loop_counter_for_idle_loop_0_65535,LOOP COUNTER FOR IDLE LOOP.
0x0080a172,fuel_limit_from_pump_analog_error_algorithm_0_to_300,FUEL LIMIT FROM PUMP ANALOG ERROR ALGORITHM
0x0080a174,fuel_limit_from_fuel_solenoid_error_algorithm_0_to_300,FUEL LIMIT FROM FUEL SOLENOID ERROR ALGORITHM
0x0080a176,fuel_limit_from_pump_eeprom_error_algorithm_0_to_300,FUEL LIMIT FROM PUMP EEPROM ERROR ALGORITHM
0x0080a178,fuel_limit_from_fuel_temp_error_algorithm_0_to_300,FUEL LIMIT FROM FUEL TEMP ERROR ALGORITHM
0x0080a17a,fuel_limit_from_vp44_engine_sync_error_algorithm_0_to_300,FUEL LIMIT FROM VP44_ENGINE_SYNC ERROR ALGORITHM
0x0080a17c,fuel_limit_from_timing_error_algorithm_0_to_300,FUEL LIMIT FROM TIMING ERROR ALGORITHM
0x0080a18a,output_of_line_delay_table_60_to_60,OUTPUT OF LINE DELAY TABLE
0x0080a18c,ram_image_of_metering_valve_duration_from_pump_controller_0_to_96,RAM IMAGE OF METERING VALVE DURATION FROM PUMP CONTROLLER
0x0080a190,pump_ram_contents_at_ram_address_1_0_to_ffff,PUMP RAM CONTENTS AT RAM_ADDRESS_1
0x0080a192,pump_ram_contents_at_ram_address_2_0_to_ffff,PUMP RAM CONTENTS AT RAM_ADDRESS_2
0x0080a194,pump_ram_contents_at_ram_address_3_0_to_ffff,PUMP RAM CONTENTS AT RAM_ADDRESS_3
0x0080a196,pump_ram_contents_at_ram_address_4_0_to_ffff,PUMP RAM CONTENTS AT RAM_ADDRESS_4
0x0080a19a,ram_image_of_self_test_results_contained_in_start_up_pump_me_0_to_ffff,RAM IMAGE OF SELF TEST RESULTS CONTAINED IN START-UP PUMP ME
0x0080a1a2,maximum_observed_pump_measured_ring_cam_position_0_to_ffffffff,MAXIMUM OBSERVED PUMP-MEASURED RING CAM POSITION
0x0080a1a6,minimum_observed_pump_measured_ring_cam_position_0_to_ffffffff,MINIMUM OBSERVED PUMP-MEASURED RING CAM POSITION
0x0080a1c1,1st_4_bytes_of_ecm_to_pcm_fuel_timing_command_message_0_to_ffffffff,1ST 4 BYTES OF ECM TO PCM FUEL & TIMING COMMAND MESSAGE
0x0080a1c5,last_4_bytes_of_ecm_to_pcm_fuel_timing_command_message_0_to_ffffffff,LAST 4 BYTES OF ECM TO PCM FUEL & TIMING COMMAND MESSAGE
0x0080a1d1,1st_4_bytes_of_pcm_to_ecm_cylinder_event_messages_0_to_ffffffff,1ST 4 BYTES OF PCM TO ECM CYLINDER EVENT MESSAGES
0x0080a1d5,last_4_bytes_of_pcm_to_ecm_cylinder_event_messages_0_to_ffffffff,LAST 4 BYTES OF PCM TO ECM CYLINDER EVENT MESSAGES
0x0080a1e1,1st_4_bytes_of_ecm_to_pcm_ram_request_message_0_to_ffffffff,1ST 4 BYTES OF ECM TO PCM RAM REQUEST MESSAGE
0x0080a1e5,last_4_bytes_of_ecm_to_pcm_ram_request_message_0_to_ffffffff,LAST 4 BYTES OF ECM TO PCM RAM REQUEST MESSAGE
0x0080a1f1,1st_4_bytes_of_pcm_to_ecm_ram_request_message_0_to_ffffffff,1ST 4 BYTES OF PCM TO ECM RAM REQUEST MESSAGE
0x0080a1f5,last_4_bytes_of_pcm_to_ecm_ram_request_message_0_to_ffffffff,LAST 4 BYTES OF PCM TO ECM RAM REQUEST MESSAGE
0x0080a201,1st_4_bytes_of_ecm_to_pcm_security_message_0_to_ffffffff,1ST 4 BYTES OF ECM TO PCM SECURITY MESSAGE
0x0080a205,last_4_bytes_of_ecm_to_pcm_security_message_0_to_ffffffff,LAST 4 BYTES OF ECM TO PCM SECURITY MESSAGE
0x0080a211,1st_4_bytes_of_pcm_to_ecm_security_message_0_to_ffffffff,1ST 4 BYTES OF PCM TO ECM SECURITY MESSAGE
0x0080a215,last_4_bytes_of_pcm_to_ecm_security_message_0_to_ffffffff,LAST 4 BYTES OF PCM TO ECM SECURITY MESSAGE
0x0080a21a,flag_to_enable_or_disable_fueling_for_cyl_1_0_to_ff,FLAG TO ENABLE OR DISABLE FUELING FOR CYL 1
0x0080a21b,flag_to_enable_or_disable_fueling_for_cyl_2_0_to_ff,FLAG TO ENABLE OR DISABLE FUELING FOR CYL 2
0x0080a21c,flag_to_enable_or_disable_fueling_for_cyl_3_0_to_ff,FLAG TO ENABLE OR DISABLE FUELING FOR CYL 3
0x0080a21d,flag_to_enable_or_disable_fueling_for_cyl_4_0_to_ff,FLAG TO ENABLE OR DISABLE FUELING FOR CYL 4
0x0080a21e,flag_to_enable_or_disable_fueling_for_cyl_5_0_to_ff,FLAG TO ENABLE OR DISABLE FUELING FOR CYL 5
0x0080a21f,flag_to_enable_or_disable_fueling_for_cyl_6_0_to_ff,FLAG TO ENABLE OR DISABLE FUELING FOR CYL 6
0x0080a220,ram_image_of_cylinder_counter_maintained_by_pump_controller_0_to_16,RAM IMAGE OF CYLINDER COUNTER MAINTAINED BY PUMP CONTROLLER
0x0080a221,next_injected_cylinder_FLCYCU,Next injected cylinder parameter from CalTerm FLCYCU
0x0080a22a,filtered_pump_voltage_while_solenoid_is_off_0_to_40,FILTERED PUMP VOLTAGE WHILE SOLENOID IS OFF
0x0080a22c,pump_voltage_drop_while_solenoid_is_on_0_to_40,PUMP VOLTAGE DROP WHILE SOLENOID IS ON
0x0080a262,temp_signal_used_in_postheat_0_imt_1_battery_temp_for_chrysler_0_1,TEMP SIGNAL USED IN POSTHEAT (0=IMT/1=BATTERY TEMP (FOR CHRYSLER
0x0080a26a,pre_processed_imt_for_epf_due_to_exhaust_brake_on_50_to_293,PRE-PROCESSED IMT FOR EPF DUE TO EXHAUST BRAKE ON
0x0080a26c,timer_used_to_disable_imt_epf_when_exhaust_brake_on_0_65535,TIMER USED TO DISABLE IMT EPF WHEN EXHAUST BRAKE ON
0x0080a26e,output_of_the_misfire_timing_limit_table_60_to_60,OUTPUT OF THE MISFIRE TIMING LIMIT TABLE [Alt: BSTAMNLM]
0x0080a270,BSTABELM,DESIRED SOI BEFORE BEING LIMITED BY MISFIRE ALGORITHM
0x0080a274,the_percent_load_override_as_the_output_signal_for_the_transmis_0_255,THE PERCENT LOAD OVERRIDE AS THE OUTPUT SIGNAL FOR THE TRANSMIS
0x0080a27e,command_to_a_c_compressor_clutch_solenoid_on_off,COMMAND TO A/C COMPRESSOR CLUTCH SOLENOID [Alt: ACCHEA]
0x0080a280,rapid_vehicle_accel_flag_on_off,RAPID VEHICLE ACCEL FLAG [Alt: ACHIAC]
0x0080a284,duty_cycle_requested_for_pwm_cool_temp_gauge_driver_0_100,DUTY CYCLE REQUESTED FOR PWM COOL TEMP GAUGE DRIVER.
0x0080a286,duty_cycle_requested_for_pwm_oil_pressure_gauge_driver_0_100,DUTY CYCLE REQUESTED FOR PWM OIL PRESSURE GAUGE DRIVER.
0x0080a288,filtered_vehicle_acceleration_1200_1200,FILTERED VEHICLE ACCELERATION
0x0080a294,engine_acceleration_after_first_stage_low_pass_filtering_2560_2540,ENGINE ACCELERATION AFTER FIRST STAGE LOW PASS FILTERING
0x0080a296,engine_acceleration_after_second_stage_low_pass_filtering_2560_2540,ENGINE ACCELERATION AFTER SECOND STAGE LOW PASS FILTERING
0x0080a298,sstatus_indicating_conditions_proper_for_a_fuel_lim_active_or_inactive,SSTATUS INDICATING CONDITIONS PROPER FOR A FUEL LIM
0x0080a29a,status_indicating_conditions_proper_for_a_timing_li_active_or_inactive,STATUS INDICATING CONDITIONS PROPER FOR A TIMING LI
0x0080a29c,status_indicating_conditions_proper_for_a_speed_lim_active_or_inactive,STATUS INDICATING CONDITIONS PROPER FOR A SPEED LIM
0x0080a29e,timing_advance_limit_as_just_before_modification_by_anc_timing_0_120,TIMING ADVANCE LIMIT AS JUST BEFORE MODIFICATION BY ANC TIMING
0x0080a2a0,anc_speed_limit_disable_due_to_bare_engine_accel_active_inactive,ANC SPEED LIMIT DISABLE DUE TO BARE ENGINE ACCEL
0x0080a2a2,anc_fueling_limit_disable_due_to_bare_engine_accel_active_inactive,ANC FUELING LIMIT DISABLE DUE TO BARE ENGINE ACCEL
0x0080a2a4,anc_timing_limit_disable_due_to_bare_engine_accel_active_inactive,ANC TIMING LIMIT DISABLE DUE TO BARE ENGINE ACCEL
0x0080a2a6,application_specific_anc_override_flag_1_engage_anc_0_1,APPLICATION SPECIFIC ANC OVERRIDE FLAG(1 = ENGAGE ANC) [Alt: ASANODFG]
0x0080a2a8,application_specific_anc_enable_disable_flag_set_to_false_to_dis_0_1,APPLICATION SPECIFIC ANC ENABLE/DISABLE FLAG(SET TO FALSE TO DIS [Alt: ASANENF]
0x0080a2b2,filtered_and_linearized_intake_manifold_temperature_50_to_293,FILTERED AND LINEARIZED INTAKE MANIFOLD TEMPERATURE [Alt: ADIMTPFT]
0x0080a2b4,unfiltered_and_linearized_intake_manifold_temperature_50_to_293,UNFILTERED AND LINEARIZED INTAKE MANIFOLD TEMPERATURE [Alt: ADIMTPUF]
0x0080a2ba,raw_counts_for_intake_manifold_temperature_0_1023,RAW COUNTS FOR INTAKE MANIFOLD TEMPERATURE [Alt: ADIMTPRC]
0x0080a2c8,filtered_and_linearized_fuel_temperature_50_to_293,FILTERED AND LINEARIZED FUEL TEMPERATURE [Alt: ADFLTPFT]
0x0080a2ca,unfiltered_and_linearized_fuel_temperature_50_to_293,UNFILTERED AND LINEARIZED FUEL TEMPERATURE [Alt: ADFLTPUF]
0x0080a2d0,raw_counts_for_fuel_temperature_0_255,RAW COUNTS FOR FUEL TEMPERATURE [Alt: ADFLTPRC]
0x0080a2de,coolant_level_filtered_and_linearized_0_2,COOLANT LEVEL FILTERED AND LINEARIZED [Alt: ADCVFT]
0x0080a2e0,coolant_level_linearized_and_unfiltered_0_2,COOLANT LEVEL LINEARIZED AND UNFILTERED [Alt: ADCVUF]
0x0080a2e6,coolant_level_raw_value_from_a_d_converter_channel_7_0_2,COOLANT LEVEL RAW VALUE FROM A/D CONVERTER CHANNEL 7 [Alt: ADCVRC]
0x0080a2f4,filtered_value_as_read_and_scaled_from_a_d_algorithm,FILTERED VALUE AS READ AND SCALED FROM A/D ALGORITHM [Alt: ADSYFPFT]
0x0080a2f6,unfiltered_and_linearized,UNFILTERED AND LINEARIZED [Alt: ADSYFPUF]
0x0080a2fc,raw_counts_0_1023,RAW COUNTS [Alt: ADSYFPRC]
0x0080a30a,flitered_and_linearized_oil_pressure_0_100,FLITERED AND LINEARIZED OIL PRESSURE [Alt: ADOLPRFT]
0x0080a30c,unfiltered_and_linearized_oil_pressure_0_100,UNFILTERED AND LINEARIZED OIL PRESSURE [Alt: ADOLPRUF]
0x0080a312,raw_counts_for_oil_pressure_0_1023,RAW COUNTS FOR OIL PRESSURE [Alt: ADOLPRRC]
0x0080a320,filtered_and_linearized_boost_pressure_0_100,"FILTERED AND LINEARIZED BOOST PRESSURE [Alt: boost_pressure_0_100, ADFTBSPR]"
0x0080a322,unfiltered_and_linearized_boost_pressure_0_10,UNFILTERED AND LINEARIZED BOOST PRESSURE [Alt: ADUFBSPR]
0x0080a328,raw_counts_for_boost_pressure_0_1023,RAW COUNTS FOR BOOST PRESSURE [Alt: ADRWBSPR]
0x0080a336,filtered_and_linearized_coolant_temperature_50_to_293,FILTERED AND LINEARIZED COOLANT TEMPERATURE [Alt: ADCLTPFT]
0x0080a338,unfiltered_and_linearized_coolant_temperature_50_to_293,UNFILTERED AND LINEARIZED COOLANT TEMPERATURE [Alt: ADCLTPUF]
0x0080a33e,raw_counts_for_coolant_temperature_0_1023,RAW COUNTS FOR COOLANT TEMPERATURE [Alt: ADRWCLTP]
0x0080a34c,ADTTFT,FILTERED AND LINEARIZED
0x0080a34e,ADTTUF,CHANNEL 7   LINEARIZED AND UNFILTERED
0x0080a354,raw_value_from_a_d_converter_channel_7_0_1023,RAW VALUE FROM A/D CONVERTER CHANNEL 7 [Alt: ADTTRC]
0x0080a362,filtered_and_linearized_50_to_293,FILTERED AND LINEARIZED [Alt: ADPOTPFT]
0x0080a364,channel_7_linearized_and_unfiltered_50_to_293,CHANNEL 7   LINEARIZED AND UNFILTERED [Alt: ADPOTPUF]
0x0080a36a,raw_value_from_a_d_converter_channel_7_0_255,RAW VALUE FROM A/D CONVERTER CHANNEL 7 [Alt: ADPOTPRC]
0x0080a378,filtered_value_as_read_and_scaled_from_a_d_algorithm,FILTERED VALUE AS READ AND SCALED FROM A/D ALGORITHM [Alt: ADSYEPFT]
0x0080a37a,unfiltered_and_linearized,UNFILTERED AND LINEARIZED [Alt: ADSYEPUF]
0x0080a380,raw_counts_0_1023,RAW COUNTS [Alt: ADSYEPRC]
0x0080a390,unfiltered_and_linearized_throttle_0_100,UNFILTERED AND LINEARIZED THROTTLE [Alt: ADSATHUF]
0x0080a396,raw_counts_for_throttle_0_1023,RAW COUNTS FOR THROTTLE [Alt: ADSATHRC]
0x0080a3a4,filtered_and_linearized_remote_throttle_0_100,FILTERED AND LINEARIZED REMOTE THROTTLE [Alt: ADROTHFT]
0x0080a3a6,unfiltered_and_linearized_remote_throttle_0_100,UNFILTERED AND LINEARIZED REMOTE THROTTLE [Alt: ADROTHUF]
0x0080a3ac,raw_counts_for_remote_throttle_0_1023,RAW COUNTS FOR REMOTE THROTTLE [Alt: ADROTHRC]
0x0080a3ba,filtered_ambient_air_pressure_as_read_and_scaled_from_a_d_algor_0_15,FILTERED AMBIENT AIR PRESSURE AS READ AND SCALED FROM A/D ALGOR [Alt: ADAAPRFT]
0x0080a3bc,unfiltered_and_linearized_ambient_air_pressure_0_15,UNFILTERED AND LINEARIZED AMBIENT AIR PRESSURE [Alt: ADAAPRUF]
0x0080a3c2,raw_counts_for_ambient_air_pressure_0_1023,RAW COUNTS FOR AMBIENT AIR PRESSURE [Alt: ADAAPRRC]
0x0080a3d0,filtered_and_linearized_battery_voltage_0_40,FILTERED AND LINEARIZED BATTERY VOLTAGE [Alt: ADBTVTFT]
0x0080a3d2,unfiltered_and_linearized_battery_voltage_0_40,UNFILTERED AND LINEARIZED BATTERY VOLTAGE [Alt: ADBTVTUF]
0x0080a3d8,raw_counts_for_battery_voltage_0_1023,RAW COUNTS FOR BATTERY VOLTAGE [Alt: ADRWBTVT]
0x0080a3e6,filtered_value_as_read_and_scaled_from_a_d_algorithm,FILTERED VALUE AS READ AND SCALED FROM A/D ALGORITHM [Alt: ADESSVFT]
0x0080a3e8,unfiltered_and_linearized,UNFILTERED AND LINEARIZED [Alt: ADESSVUF]
0x0080a3ee,raw_counts_0_1023,RAW COUNTS [Alt: ADESSVRC]
0x0080a3fc,filtered_value_as_read_and_scaled_from_a_d_algorithm,FILTERED VALUE AS READ AND SCALED FROM A/D ALGORITHM [Alt: ADTHSVFT]
