"name","comment","type","length","unit","memory_address","id","name_short","filename","inserted_at","full_name"
"ConfigFile.EPCVRPFU","FAULT INDEX INDICATING EPF COOLANT LEVEL RPM ERROR FOUND~0-FFFF","0","2","HEX","0080704E",3752,"EPCVRPFU","64t6","2025-08-29 09:25:34.670646","EPCVRPFU"
"ConfigFile.EPCVRPIC","TIME TO REACH FULL DERATE DURING COOLANT LEVEL ENGINE PRO~0.0039 - 256","0","2","SEC","0080703A",3751,"EPCVRPIC","64t6","2025-08-29 09:25:34.670646","EPCVRPIC"
"ConfigFile.EPCVRPIN","INDEX INTO EPF FAULT LOG FOR COOLANT LEVEL RPM~0 - 4","0","2","","008057DC",3750,"EPCVRPIN","64t6","2025-08-29 09:25:34.670646","EPCVRPIN"
"ConfigFile.EPCVRPIX","SEVERITY INDEX FOR EPF COOLANT LEVEL FAULT.~0.0 - 1.0","0","2","","008057C2",3749,"EPCVRPIX","64t6","2025-08-29 09:25:34.670646","EPCVRPIX"
"ConfigFile.EPCVRPLL","MINIMUM THRESHOLD FOR COOLANT LEVEL RPM LIMITING~0 - 65535","0","2","NONE","00807040",3748,"EPCVRPLL","64t6","2025-08-29 09:25:34.670646","EPCVRPLL"
"ConfigFile.EPCVRPRI","COOLANT LEVEL RPM RESTART SEVERITY INDEX~0.0 - 1.0","0","2","","008057C6",3747,"EPCVRPRI","64t6","2025-08-29 09:25:34.670646","EPCVRPRI"
"ConfigFile.EPCVRPSA","POINTER TO COOLANT LEVEL RPM FAULT LOG DATA~0 - 2^32","0","4","ADDR","0080D106",3746,"EPCVRPSA","64t6","2025-08-29 09:25:34.670646","EPCVRPSA"
"ConfigFile.EPCVRPSD","SHUTDOWN THRESHOLD FOR COOLANT LEVEL RPM~0-65535","0","2","SEC","00807044",3745,"EPCVRPSD","64t6","2025-08-29 09:25:34.670646","EPCVRPSD"
"ConfigFile.EPCVRPSS","SHUTDOWN THRESHOLD FOR COOLANT LEVEL RPM~0/1","0","2","NONE","00807054",3744,"EPCVRPSS","64t6","2025-08-29 09:25:34.670646","EPCVRPSS"
"ConfigFile.EPCVRPTM","AMOUNT OF TIME SINCE COOLANT LEVEL LOW RPM FAILURE WAS DETEC~0 - 65535","0","2","SEC.","0080D0E4",3743,"EPCVRPTM","64t6","2025-08-29 09:25:34.670646","EPCVRPTM"
"ConfigFile.EPCVRSCU","AMOUNT OF TIME OVER COOLANT LEVEL RPM SHUTDOWN THRESHOLD~0-65535","0","2","SEC","0080D0F8",3742,"EPCVRSCU","64t6","2025-08-29 09:25:34.670646","EPCVRSCU"
"ConfigFile.EPCVRSWT","DELAY BEFORE WARNING ABOUT SHUTDOWN FROM COOLANT LEVE RPM~0-65535","0","2","SEC","0080D0FC",3741,"EPCVRSWT","64t6","2025-08-29 09:25:34.670646","EPCVRSWT"
"ConfigFile.EPCVSAMK","MASK FOR INPUT OF COOLANT LEVEL~0 - 65535","0","2","MASK","0080D0E0",3739,"EPCVSAMK","64t6","2025-08-29 09:25:34.670646","EPCVSAMK"
"ConfigFile.EPCVSODY","SHUTDOWN DELAY FOR COOLANT LEVEL SHUTDOWN~0-255","0","2","SEC.","00807046",3738,"EPCVSODY","64t6","2025-08-29 09:25:34.670646","EPCVSODY"
"ConfigFile.EPCVSRRP","RPM TO REACH BEFORE COOLANT LEVEL ERRORS.~0-8000","0","2","RPM","00807048",3736,"EPCVSRRP","64t6","2025-08-29 09:25:34.670646","EPCVSRRP"
"ConfigFile.EPCVSRTM","DELAY AFTER RPM REACHED BEFORE COOLANT LEVEL ERRORS.~0-255","0","2","SEC","0080704A",3735,"EPCVSRTM","64t6","2025-08-29 09:25:34.670646","EPCVSRTM"
"ConfigFile.EPCVSWLO","COOLANT LEVEL LOW SWITCH USED AS AN INPUT SOURCE BY T~1=TRUE / 0=FALSE","0","2","NONE","008091E6",3734,"EPCVSWLO","64t6","2025-08-29 09:25:34.670646","EPCVSWLO"
"ConfigFile.EPCVWNTM","TIME DURATION TO WARN DRIVER BEFORE SHUTDOWN DUE TO COOLANT ~0 - 65535","0","2","SEC","00807050",3733,"EPCVWNTM","64t6","2025-08-29 09:25:34.670646","EPCVWNTM"
"ConfigFile.EPFLIXRT","TIME TO REACH FULL DERATE DURING ENGINE PROTECTION FUELIN~0.0039 - 256","0","2","SEC.","00807F32",3732,"EPFLIXRT","64t6","2025-08-29 09:25:34.670646","EPFLIXRT"
"ConfigFile.EPFLLMSS","INDICATOR FROM ENGINE PROTECTION THAT FUEL DERATE~1 = ACTIVE/0 = INACT","0","2","","0080D286",3731,"EPFLLMSS","64t6","2025-08-29 09:25:34.670646","EPFLLMSS"
"ConfigFile.EPFLSRTM","PERIOD OF TIME AFTER POWERUP DURING WHICH NO OIL PRES FAULTS~0 - 255","0","2","SEC.","00807F34",3730,"EPFLSRTM","64t6","2025-08-29 09:25:34.670646","EPFLSRTM"
"ConfigFile.EPFLTPDF","DEFAULT VALUE FOR VP44 FUEL TEMPERATURE WHEN SENSOR IS FAIL~-40 TO 300","0","2","DEGF","00807848",3729,"EPFLTPDF","64t6","2025-08-29 09:25:34.670646","EPFLTPDF"
"ConfigFile.EPFPEREN","TRUE=ENG SYNC FUEL PRESSURE ERROR ALLOWED, FALSE=NO ERR~1=TRUE/0=FALSE","0","2","","0080D206",3727,"EPFPEREN","64t6","2025-08-29 09:25:34.670646","EPFPEREN"
"ConfigFile.EPFPERFG","ERRORS ALLOWED TIMER RUNNING FLAG FOR ENG SYNC FUEL PRESSURE~0-1","0","2","SEC","0080D214",3726,"EPFPERFG","64t6","2025-08-29 09:25:34.670646","EPFPERFG"
"ConfigFile.EPFPERTM","TIME SINCE RPM CROSSED ENG SYNC FUEL PRESSURE. START MON RPM~0-65535","0","2","SEC","0080D212",3725,"EPFPERTM","64t6","2025-08-29 09:25:34.670646","EPFPERTM"
"ConfigFile.EPFPEXTM","ENGINE SYNC FUEL PRESSURE EXTREMITY TIME~0-2^32","0","4","","0080587E",3724,"EPFPEXTM","64t6","2025-08-29 09:25:34.670646","EPFPEXTM"
"ConfigFile.EPFPFLDD","START DURATION FOR ENGINE SYNC FUEL PRESSURE FUELING DERATE~0-65535","0","2","SEC","0080710C",3723,"EPFPFLDD","64t6","2025-08-29 09:25:34.670646","EPFPFLDD"
"ConfigFile.EPFPFLET","TOTAL TIME ENGINE SYNC FUEL PRESSURE FUEL FAULT HAS BEEN ACTIVE~0-2^32","0","4","SEC","00805882",3721,"EPFPFLET","64t6","2025-08-29 09:25:34.670646","EPFPFLET"
"ConfigFile.EPFPFLFG","FAULT LOG RECORDING FLAG FOR ENGINE SYNC FUEL PRESSURE FUELING~0-1","0","2","","0080588A",3720,"EPFPFLFG","64t6","2025-08-29 09:25:34.670646","EPFPFLFG"
"ConfigFile.EPFPFLFU","FAULT WHEN EPF ENGINE SYNC FUEL PRESSURE FUEL ERROR FOUND~0-65535","0","2","NONE","00807124",3719,"EPFPFLFU","64t6","2025-08-29 09:25:34.670646","EPFPFLFU"
"ConfigFile.EPFPFLIC","TIME TO REACH FULL DERATE DURING FUEL PRESS ENG PROTEC~1/256-65535/256","0","2","SEC","00807110",3718,"EPFPFLIC","64t6","2025-08-29 09:25:34.670646","EPFPFLIC"
"ConfigFile.EPFPFLIN","INDEX INTO EPF FAULT LOG FOR ENGINE SYNC FUEL PRESSURE FUELING~0-4","0","2","","0080588C",3717,"EPFPFLIN","64t6","2025-08-29 09:25:34.670646","EPFPFLIN"
"ConfigFile.EPFPFLIX","ENGINE SYNC FUEL PRESSURE FUELING SEVERITY INDEX~0.0-0.1","0","2","","00805874",3716,"EPFPFLIX","64t6","2025-08-29 09:25:34.670646","EPFPFLIX"
"ConfigFile.EPFPFLRI","ENG SYNC FUEL PRESSURE RESTART SEVERITY INDEX~0.0-0.1","0","2","","00805878",3715,"EPFPFLRI","64t6","2025-08-29 09:25:34.670646","EPFPFLRI"
"ConfigFile.EPFPFLSA","POINTER TO FUEL PRESSURE FUEL FAULT LOG DATA~0 - 2^32","0","4","ADDR","0080D216",3714,"EPFPFLSA","64t6","2025-08-29 09:25:34.670646","EPFPFLSA"
"ConfigFile.EPFPFLSD","SHUTDOWN DURATION THRESHOLD FOR FUEL_PRESSURE FUEL~0 - 65535","0","2","SEC","0080711A",3713,"EPFPFLSD","64t6","2025-08-29 09:25:34.670646","EPFPFLSD"
"ConfigFile.EPFPFLSS","SHUTDOWN SEVERITY THRESHOLD FOR FUEL PRESSURE FUELING~0-30,000","0","2","PSI","0080712A",3712,"EPFPFLSS","64t6","2025-08-29 09:25:34.670646","EPFPFLSS"
"ConfigFile.EPFPFLTM","AMOUNT OF TIME SINCE ENG SYNC FUEL PRESSURE LOW FAILURE WAS DE~0-65535","0","2","SEC","0080D1F6",3711,"EPFPFLTM","64t6","2025-08-29 09:25:34.670646","EPFPFLTM"
"ConfigFile.EPFPFSCU","AMOUNT OF TIME OVER ENG SYNC FUEL PRESSURE FUEL SHUTDOWN THRES~0-65535","0","2","SEC","0080D20A",3710,"EPFPFSCU","64t6","2025-08-29 09:25:34.670646","EPFPFSCU"
"ConfigFile.EPFPFSWT","DELAY BEFORE WARNING ABOUT SHUTDOWN FROM ENGINE SYNC FUEL PRES~0-65535","0","2","SEC","0080D20E",3709,"EPFPFSWT","64t6","2025-08-29 09:25:34.670646","EPFPFSWT"
"ConfigFile.EPFPMNSA","POINTS TO ENGINE SYNC FUEL PRESSURE FUEL MINIMUN THRESHOLD~0-2^32","0","4","HEX","0080D1FA",3708,"EPFPMNSA","64t6","2025-08-29 09:25:34.670646","EPFPMNSA"
"ConfigFile.EPFPMNTD","MIN THRESHOLD FOR ENG SYNC FUEL PRESSURE FUEL LIMITING~0-30,000","0","2","PSI","00807114",3707,"EPFPMNTD","64t6","2025-08-29 09:25:34.670646","EPFPMNTD"
"ConfigFile.EPFPMXSA","POINTS TO ENGINE SYNC FUEL PRESSURE FUEL MAXIMUM THRESHOLD~0-2^32","0","4","HEX","0080D1FE",3706,"EPFPMXSA","64t6","2025-08-29 09:25:34.670646","EPFPMXSA"
"ConfigFile.EPFPMXTD","MAX THRESHOLD FOR ENG SYNC FUEL PRESSURE FUEL LIMITING~0-30,000","0","2","PSI","00807116",3705,"EPFPMXTD","64t6","2025-08-29 09:25:34.670646","EPFPMXTD"
"ConfigFile.EPFPRKER","TRUE=ENG SYNC FUEL PRESSURE PRECRANK ERROR~0-1","0","2","SEC","0080D208",3704,"EPFPRKER","64t6","2025-08-29 09:25:34.670646","EPFPRKER"
"ConfigFile.EPFPRLSA","POINTER TO ENGINE SYNC FUEL PRESSURE RPM LIMIT THRESHOLD~0-2^32","0","4","HEX","0080D202",3703,"EPFPRLSA","64t6","2025-08-29 09:25:34.670646","EPFPRLSA"
"ConfigFile.EPFPRPDD","START DURATION FOR ENGINE SYNC FUEL PRESSURE RPM DERATE~0-65535","0","2","SEC","0080710E",3702,"EPFPRPDD","64t6","2025-08-29 09:25:34.670646","EPFPRPDD"
"ConfigFile.EPFPRPET","TOTAL TIME ENGINE SYNC FUEL PRESSURE RPM FAULT HAS BEEN ACTIVE~0-2^29","0","4","SEC","00805886",3700,"EPFPRPET","64t6","2025-08-29 09:25:34.670646","EPFPRPET"
"ConfigFile.EPFPRPFG","FAULT LOG RECORDING FLAG FOR ENGINE SYNC FUEL PRESSURE RPM~0-1","0","2","","0080588E",3699,"EPFPRPFG","64t6","2025-08-29 09:25:34.670646","EPFPRPFG"
"ConfigFile.EPFPRPFU","FAULT WHEN EPF ENGINE SYNC FUEL PRESSURE RPM ERROR FOUND~0-65535","0","2","HEX","00807126",3698,"EPFPRPFU","64t6","2025-08-29 09:25:34.670646","EPFPRPFU"
"ConfigFile.EPFPRPIC","TIME TO REACH FULL DERATE DURING FUEL PRESS ENG PROTEC~1/256-65535/256","0","2","SEC","00807112",3697,"EPFPRPIC","64t6","2025-08-29 09:25:34.670646","EPFPRPIC"
"ConfigFile.EPFPRPIN","INDEX INTO EPF FAULT LOG FOR ENGINE SYNC FUEL PRESSURE~0-4","0","2","","00805890",3696,"EPFPRPIN","64t6","2025-08-29 09:25:34.670646","EPFPRPIN"
"ConfigFile.EPFPRPIX","SEVERITY INDEX FOR EPF ENGINE SYNC FUEL PRESSURE FAULT~0.0-0.1","0","2","","00805876",3695,"EPFPRPIX","64t6","2025-08-29 09:25:34.670646","EPFPRPIX"
"ConfigFile.EPFPRPLL","MIN THRESHOLD FOR ENGINE SYNC FUEL PRESSURE RPM LIMITING~0-65535","0","2","NONE","00807118",3694,"EPFPRPLL","64t6","2025-08-29 09:25:34.670646","EPFPRPLL"
"ConfigFile.EPFPRPRI","ENG SYNC FUEL PRESSURE RPM RESTART SEVERITY INDEX~0.0-0.1","0","2","","0080587A",3693,"EPFPRPRI","64t6","2025-08-29 09:25:34.670646","EPFPRPRI"
"ConfigFile.EPFPRPSA","POINTER TO FUEL PRESSURE RPM FAULT LOG DATA~0 - 2^32","0","4","ADDR","0080D21A",3692,"EPFPRPSA","64t6","2025-08-29 09:25:34.670646","EPFPRPSA"
"ConfigFile.EPFPRPSD","SHUTDOWN DURATION THRESHOLD FOR FUEL_PRESSURE RPM~0 - 65535","0","2","SEC","0080711C",3691,"EPFPRPSD","64t6","2025-08-29 09:25:34.670646","EPFPRPSD"
"ConfigFile.EPFPRPSS","SHUTDOWN SEVERITY THRESHOLD FOR FUEL PRESSURE RPM~0-30,000","0","2","PSI","0080712C",3690,"EPFPRPSS","64t6","2025-08-29 09:25:34.670646","EPFPRPSS"
"ConfigFile.EPFPRPTM","AMOUNT OF TIME SINCE ENG SYNC FUEL PRESSURE LOW FAILURE WAS DE~0-65535","0","2","SEC","0080D1F8",3689,"EPFPRPTM","64t6","2025-08-29 09:25:34.670646","EPFPRPTM"
"ConfigFile.EPFPRSCU","AMOUNT OF TIME OVER ENG SYNC FUEL PRESSURE RPM SHUTDOWN THRESH~0-65535","0","2","SEC","0080D20C",3688,"EPFPRSCU","64t6","2025-08-29 09:25:34.670646","EPFPRSCU"
"ConfigFile.EPFPRSWT","DELAY BEFORE WARNING ABUOT SHUTDOWN FROM ENG SYNC FUEL PRESSUR~0-65535","0","2","SEC","0080D210",3687,"EPFPRSWT","64t6","2025-08-29 09:25:34.670646","EPFPRSWT"
"ConfigFile.EPFPSAMK","MASK FOR INPUT OF ENGINE SYNC FUEL PRESSURE~0-65535","0","2","MASK","0080D1F4",3685,"EPFPSAMK","64t6","2025-08-29 09:25:34.670646","EPFPSAMK"
"ConfigFile.EPFPSODY","SHUTDOWN DELAY FOR ENGINE SYNC FUEL PRESSURE SHUTDOWN~0-255","0","2","SEC","0080711E",3684,"EPFPSODY","64t6","2025-08-29 09:25:34.670646","EPFPSODY"
"ConfigFile.EPFPSRRP","RPM TO REACH BEFORE FOR ENGINE SYNC FUEL PRESSURE ERRORS~0-8000","0","2","RPM","00807120",3682,"EPFPSRRP","64t6","2025-08-29 09:25:34.670646","EPFPSRRP"
"ConfigFile.EPFPSRTM","DELAY AFTER RPM IS REACHED BEFORE ENG SYNC FUEL PRESSURE ERRORS~0-8000","0","2","RPM","00807122",3681,"EPFPSRTM","64t6","2025-08-29 09:25:34.670646","EPFPSRTM"
"ConfigFile.EPFPWNTM","TIME DURATION TO WARN DRIVER BEFORE SHUTDOWN DUE TO ENG SYNC F~0-65535","0","2","SEC","00807128",3680,"EPFPWNTM","64t6","2025-08-29 09:25:34.670646","EPFPWNTM"
"ConfigFile.EPFTEREN","TRUE = FUEL TEMPERATURE ERROR ALLOWED, FALSE = NOT ~1=TRUE / 0 = FALSE","0","2","NONE","0080D234",3679,"EPFTEREN","64t6","2025-08-29 09:25:34.670646","EPFTEREN"
"ConfigFile.EPFTERFG","FLAG INDICATING FUEL TEMP. ERRORS ALLOWED TIMER IS RU~1=TRUE / 0=FALSE","0","2","NONE","0080D242",3678,"EPFTERFG","64t6","2025-08-29 09:25:34.670646","EPFTERFG"
"ConfigFile.EPFTERTM","TIME SINCE RPM CROSSED FUEL TEMPERATURE START THRESHOLD~0 - 65535","0","2","SEC","0080D240",3677,"EPFTERTM","64t6","2025-08-29 09:25:34.670646","EPFTERTM"
"ConfigFile.EPFTEXTM","FUEL TEMPERATURE EXTREMITY TIME~0 - 2^29","0","4","SEC","0080589C",3676,"EPFTEXTM","64t6","2025-08-29 09:25:34.670646","EPFTEXTM"
"ConfigFile.EPFTFFET","TOTAL TIME DURATION FOR FUEL TEMPERATURE FUEL ERROR~0 - 2^29","0","4","SEC","008058A0",3675,"EPFTFFET","64t6","2025-08-29 09:25:34.670646","EPFTFFET"
"ConfigFile.EPFTFLDD","TIME FROM FUEL TEMPERATURE OVERLIMIT REACHED TO START OF FUE~0 - 65535","0","2","SEC","00807130",3674,"EPFTFLDD","64t6","2025-08-29 09:25:34.670646","EPFTFLDD"
"ConfigFile.EPFTFLEN","BIT 12 OF 0-15 ENABLES FUEL LIMITING DUE TO FUEL ~1=ENABLED / 0=DISABL","0","2","HEX","0100019A",3673,"EPFTFLEN","64t6","2025-08-29 09:25:34.670646","EPFTFLEN"
"ConfigFile.EPFTFLFG","FAULT LOG RECORDING FLAG FOR FUEL TEMPERATURE FUELING~TRUE, FALSE","0","2","NONE","008058A8",3672,"EPFTFLFG","64t6","2025-08-29 09:25:34.670646","EPFTFLFG"
"ConfigFile.EPFTFLFU","FAULT INDEX INDICATING TEMPERATURE FUELING ERROR DETECTED~0-FFFF","0","2","HEX","00807148",3671,"EPFTFLFU","64t6","2025-08-29 09:25:34.670646","EPFTFLFU"
"ConfigFile.EPFTFLIC","TIME TO REACH FULL DERATE W/ FUEL TEMPERATURE ENGINE PROT~0.0039 - 256","0","2","SEC","00807134",3670,"EPFTFLIC","64t6","2025-08-29 09:25:34.670646","EPFTFLIC"
"ConfigFile.EPFTFLIN","INDEX INTO EPF FAULT LOG FOR FUEL TEMPERATURE FUELING~0 - 4","0","2","NONE","008058AA",3669,"EPFTFLIN","64t6","2025-08-29 09:25:34.670646","EPFTFLIN"
"ConfigFile.EPFTFLIX","SEVERITY INDEX FOR FUEL TEMPERATURE ERROR~0.0 - 1.0","0","2","NONE","00805892",3668,"EPFTFLIX","64t6","2025-08-29 09:25:34.670646","EPFTFLIX"
"ConfigFile.EPFTFLSA","POINTER TO FUEL TEMPERATURE FUEL FAULT LOG DATA~0 - 2^32","0","4","ADDR","0080D244",3667,"EPFTFLSA","64t6","2025-08-29 09:25:34.670646","EPFTFLSA"
"ConfigFile.EPFTFLSD","THRESHOLD FOR FUEL TEMPERATURE FUEL LIMITING TO INITIATE SHU~0 - 65535","0","2","SEC","0080713E",3666,"EPFTFLSD","64t6","2025-08-29 09:25:34.670646","EPFTFLSD"
"ConfigFile.EPFTFLSS","THRESHOLD FOR FUEL TEMPERATURE FUEL LIMITING TO INITIATE SHUTD~0 - 255","0","2","DEGF","0080714E",3665,"EPFTFLSS","64t6","2025-08-29 09:25:34.670646","EPFTFLSS"
"ConfigFile.EPFTFLTM","AMOUNT OF TIME SINCE FUEL TEMPERATURE FAILURE WAS DETECTED~0 - 65535","0","2","SEC","0080D224",3664,"EPFTFLTM","64t6","2025-08-29 09:25:34.670646","EPFTFLTM"
"ConfigFile.EPFTFLWN","TIME TO START OF WARNING AFTER FUEL TEMP FUEL ERROR DECLARED~0 - 65535","0","2","SEC","0080D23C",3663,"EPFTFLWN","64t6","2025-08-29 09:25:34.670646","EPFTFLWN"
"ConfigFile.EPFTFSCU","AMOUNT OF TIME OVER FUEL TEMPERATURE FUEL SHUTDOWN THRESHOLD~0 - 65535","0","2","SEC","0080D238",3662,"EPFTFSCU","64t6","2025-08-29 09:25:34.670646","EPFTFSCU"
"ConfigFile.EPFTFSDY","SHUTDOWN DELAY FOR FUEL TEMPERATURE SHUTDOWN~0 - 65535","0","2","SEC","00807142",3661,"EPFTFSDY","64t6","2025-08-29 09:25:34.670646","EPFTFSDY"
"ConfigFile.EPFTMNSA","POINTER TO FUEL TEMPERATURE MIN THRESHOLD~0 - 2^32","0","4","ADDR","0080D228",3660,"EPFTMNSA","64t6","2025-08-29 09:25:34.670646","EPFTMNSA"
"ConfigFile.EPFTMNTD","MINIMUM TEMPERATURE THRESHOLD FOR FUEL TEMPERATURE FUEL LIMI~0 - 65535","0","2","DEGF","00807138",3659,"EPFTMNTD","64t6","2025-08-29 09:25:34.670646","EPFTMNTD"
"ConfigFile.EPFTMXSA","POINTER TO FUEL TEMPERATURE MAX THRESHOLD~0 - 2^32","0","4","ADDR","0080D22C",3658,"EPFTMXSA","64t6","2025-08-29 09:25:34.670646","EPFTMXSA"
"ConfigFile.EPFTMXTD","MAXIMUM THRESHOLD FOR FUEL TEMPERATURE FUEL LIMITING~0 - 65535","0","2","DEGF","0080713A",3657,"EPFTMXTD","64t6","2025-08-29 09:25:34.670646","EPFTMXTD"
"ConfigFile.EPFTPKER","FUEL TEMPERATURE SYSTEM ERROR DETECTED BEFORE CRANKIN~1=TRUE / 0=FALSE","0","2","NONE","0080D236",3656,"EPFTPKER","64t6","2025-08-29 09:25:34.670646","EPFTPKER"
"ConfigFile.EPFTRFET","TOTAL TIME DURATION FOR FUEL TEMPERATURE RPM ERROR~0 - 2^29","0","4","SEC","008058A4",3655,"EPFTRFET","64t6","2025-08-29 09:25:34.670646","EPFTRFET"
"ConfigFile.EPFTRLSA","POINTER TO FUEL TEMPERATURE RPM LIMIT THRESHOLD~0 - 2^32","0","4","ADDR","0080D230",3654,"EPFTRLSA","64t6","2025-08-29 09:25:34.670646","EPFTRLSA"
"ConfigFile.EPFTRPDD","TIME FROM FUEL TEMPERATURE OVERLIMIT REACHED TO START OF RPM~0 - 65535","0","2","SEC","00807132",3653,"EPFTRPDD","64t6","2025-08-29 09:25:34.670646","EPFTRPDD"
"ConfigFile.EPFTRPEN","BIT 13 OF 0-15 ENABLES RPM LIMITING DUE TO FUEL T~1=ENABLED / 0=DISABL","0","2","HEX","0100019A",3652,"EPFTRPEN","64t6","2025-08-29 09:25:34.670646","EPFTRPEN"
"ConfigFile.EPFTRPFG","FAULT LOG RECORDING FLAG FOR FUEL TEMPERATURE RPM FAULT~TRUE, FALSE","0","2","NONE","008058AC",3651,"EPFTRPFG","64t6","2025-08-29 09:25:34.670646","EPFTRPFG"
"ConfigFile.EPFTRPFU","FAULT INDEX INDICATING FUEL TEMPERATURE RPM ERROR DETECTED~0-FFFF","0","2","HEX","0080714A",3650,"EPFTRPFU","64t6","2025-08-29 09:25:34.670646","EPFTRPFU"
"ConfigFile.EPFTRPIC","TIME TO REACH FULL DERATE W/ FUEL TEMPERATURE ENGINE PROT~0.0039 - 256","0","2","SEC","00807136",3649,"EPFTRPIC","64t6","2025-08-29 09:25:34.670646","EPFTRPIC"
"ConfigFile.EPFTRPIN","INDEX INTO EPF FAULT LOG FOR FUEL TEMPERATURE RPM ERRORS~0 - 4","0","2","NONE","008058AE",3648,"EPFTRPIN","64t6","2025-08-29 09:25:34.670646","EPFTRPIN"
"ConfigFile.EPFTRPIX","SEVERITY INDEX FOR FUEL TEMPERATURE RPM ERROR~0.0 - 1.0","0","2","NONE","00805894",3647,"EPFTRPIX","64t6","2025-08-29 09:25:34.670646","EPFTRPIX"
"ConfigFile.EPFTRPLL","MINIMUM THRESHOLD FOR FUEL TEMPERATURE RPM LIMITING~0 - 65535","0","2","DEGF","0080713C",3646,"EPFTRPLL","64t6","2025-08-29 09:25:34.670646","EPFTRPLL"
"ConfigFile.EPFTRPSA","POINTER TO FUEL TEMPERATURE RPM FAULT LOG DATA~0 - 2^32","0","4","ADDR","0080D248",3645,"EPFTRPSA","64t6","2025-08-29 09:25:34.670646","EPFTRPSA"
"ConfigFile.EPFTRPSD","THRESHOLD FOR FUEL TEMPERATURE RPM LIMITING TO INITIATE SHUT~0 - 65535","0","2","SEC","00807140",3644,"EPFTRPSD","64t6","2025-08-29 09:25:34.670646","EPFTRPSD"
"ConfigFile.EPFTRPSS","THRESHOLD FOR FUEL TEMPERATURE RPM LIMITING TO INITIATE SHUTDO~0 - 255","0","2","DEGF","00807150",3643,"EPFTRPSS","64t6","2025-08-29 09:25:34.670646","EPFTRPSS"
"ConfigFile.EPFTRPTM","AMOUNT OF TIME SINCE FUEL TEMPERATURE FAILURE WAS DETECTED~0 - 65535","0","2","SEC","0080D226",3642,"EPFTRPTM","64t6","2025-08-29 09:25:34.670646","EPFTRPTM"
"ConfigFile.EPFTRPWN","TIME TO START OF WARNING AFTER FUEL TEMP RPM ERROR DECLARED~0 - 65535","0","2","SEC","0080D23E",3641,"EPFTRPWN","64t6","2025-08-29 09:25:34.670646","EPFTRPWN"
"ConfigFile.EPFTRRIX","SEVERITY INDEX FOR FUEL TEMPERATURE RPM LIMITING AFTER RESTA~0.0 - 1.0","0","2","NONE","00805898",3640,"EPFTRRIX","64t6","2025-08-29 09:25:34.670646","EPFTRRIX"
"ConfigFile.EPFTRSCU","AMOUNT OF TIME OVER FUEL TEMPERATURE RPM SHUTDOWN THRESHOLD~0 - 65535","0","2","SEC","0080D23A",3639,"EPFTRSCU","64t6","2025-08-29 09:25:34.670646","EPFTRSCU"
"ConfigFile.EPFTRYEN","BIT 15 OF 0-15 PREVENTS RESTART AT POWERUP WHEN S~1=ENABLED / 0=DISABL","0","2","HEX","0100019A",3638,"EPFTRYEN","64t6","2025-08-29 09:25:34.670646","EPFTRYEN"
"ConfigFile.EPFTRYIX","SEVERITY INDEX FOR FUEL TEMPERATURE FUEL LIMITING AFTER REST~0.0 - 1.0","0","2","NONE","00805896",3637,"EPFTRYIX","64t6","2025-08-29 09:25:34.670646","EPFTRYIX"
"ConfigFile.EPFTSAMK","MASK FOR SOURCE OF FUEL TEMPERATURE~0 - 65535","0","2","MASK","0080D222",3636,"EPFTSAMK","64t6","2025-08-29 09:25:34.670646","EPFTSAMK"
"ConfigFile.EPFTSOEN","BIT 14 OF 0-14 ENABLES SHUTDOWN ON FUEL TEMPERATU~1=ENABLED / 0=DISABL","0","2","HEX","0100019A",3635,"EPFTSOEN","64t6","2025-08-29 09:25:34.670646","EPFTSOEN"
"ConfigFile.EPFTSRRP","RPM THRESHOLD THAT MUST BE CROSSED IN ORDER TO LOG FUEL TEMP ~0 - 4500","0","2","RPM","00807144",3634,"EPFTSRRP","64t6","2025-08-29 09:25:34.670646","EPFTSRRP"
"ConfigFile.EPFTSRTM","TIME THRESHOLD THAT MUST BE CROSSED IN ORDER TO LOG FUEL TEMPE~0 - 255","0","2","SEC","00807146",3633,"EPFTSRTM","64t6","2025-08-29 09:25:34.670646","EPFTSRTM"
"ConfigFile.EPFTWNTM","TIME DURATION TO WARN DRIVER BEFORE SHUTDOWN DUE TO FUEL TEM~0 - 65535","0","2","SEC","0080714C",3632,"EPFTWNTM","64t6","2025-08-29 09:25:34.670646","EPFTWNTM"
"ConfigFile.EPHSINFL","INTERCEPT FUELING BETWEEN HSG BRKPT AND THE EPF CURVE.~0 - 100","0","2","MM3S","00807F40",3631,"EPHSINFL","64t6","2025-08-29 09:25:34.670646","EPHSINFL"
"ConfigFile.EPIMEBTM","TIME PERIOD TO DISABLE IMT EPF DUE TO EXH. BRAKE~0-65535","0","2","SEC","00807410",3629,"EPIMEBTM","64t6","2025-08-29 09:25:34.670646","EPIMEBTM"
"ConfigFile.EPIMEBTR","TIMER USED TO DISABLE IMT EPF WHEN EXHAUST BRAKE ON~0-65535","0","2","SEC","0080A26C",3628,"EPIMEBTR","64t6","2025-08-29 09:25:34.670646","EPIMEBTR"
"ConfigFile.EPIMEREN","TRUE = INTAKE TEMP. ERROR ALLOWED, FALSE = NO ERROR A~1=TRUE / 0=FALSE","0","2","","0080D14E",3627,"EPIMEREN","64t6","2025-08-29 09:25:34.670646","EPIMEREN"
